STAID, SOUID,    DATE,   TX, Q_TX
   417,120091,19701229,   46,    0
   417,120091,19701230,   52,    0
   417,120091,19701231,   48,    0
   417,120091,19710101,    6,    0
   417,120091,19710102,    6,    0
   417,120091,19710103,   28,    0
   417,120091,19710104,   44,    0
   417,120091,19710105,   98,    0
   417,120091,19710106,   96,    0
   417,120091,19710107,  138,    0
   417,120091,19710108,  146,    0
   417,120091,19710109,  180,    0
   417,120091,19710110,  186,    0
   417,120091,19710111,  140,    0
   417,120091,19710112,  124,    0
   417,120091,19710113,  100,    0
   417,120091,19710114,  102,    0
   417,120091,19710115,   96,    0
   417,120091,19710116,  100,    0
   417,120091,19710117,   94,    0
   417,120091,19710118,   90,    0
   417,120091,19710119,  126,    0
   417,120091,19710120,  132,    0
   417,120091,19710121,  120,    0
   417,120091,19710122,  102,    0
   417,120091,19710123,  136,    0
   417,120091,19710124,  134,    0
   417,120091,19710125,  114,    0
   417,120091,19710126,  114,    0
   417,120091,19710127,  120,    0
   417,120091,19710128,  124,    0
   417,120091,19710129,  130,    0
   417,120091,19710130,   94,    0
   417,120091,19710131,   48,    0
   417,120091,19710201,   96,    0
   417,120091,19710202,  112,    0
   417,120091,19710203,  106,    0
   417,120091,19710204,  134,    0
   417,120091,19710205,  134,    0
   417,120091,19710206,  122,    0
   417,120091,19710207,  138,    0
   417,120091,19710208,  134,    0
   417,120091,19710209,  118,    0
   417,120091,19710210,  100,    0
   417,120091,19710211,  142,    0
   417,120091,19710212,  136,    0
   417,120091,19710213,  152,    0
   417,120091,19710214,  150,    0
   417,120091,19710215,  110,    0
   417,120091,19710216,   90,    0
   417,120091,19710217,   86,    0
   417,120091,19710218,  146,    0
   417,120091,19710219,  170,    0
   417,120091,19710220,  200,    0
   417,120091,19710221,  204,    0
   417,120091,19710222,  196,    0
   417,120091,19710223,  164,    0
   417,120091,19710224,  182,    0
   417,120091,19710225,  180,    0
   417,120091,19710226,  206,    0
   417,120091,19710227,  196,    0
   417,120091,19710228,  182,    0
   417,120091,19710301,  160,    0
   417,120091,19710302,  156,    0
   417,120091,19710303,  170,    0
   417,120091,19710304,  170,    0
   417,120091,19710305,  154,    0
   417,120091,19710306,  146,    0
   417,120091,19710307,   84,    0
   417,120091,19710308,   64,    0
   417,120091,19710309,   50,    0
   417,120091,19710310,  110,    0
   417,120091,19710311,  144,    0
   417,120091,19710312,  122,    0
   417,120091,19710313,  134,    0
   417,120091,19710314,  122,    0
   417,120091,19710315,   92,    0
   417,120091,19710316,   88,    0
   417,120091,19710317,  130,    0
   417,120091,19710318,  124,    0
   417,120091,19710319,  100,    0
   417,120091,19710320,   64,    0
   417,120091,19710321,   82,    0
   417,120091,19710322,  116,    0
   417,120091,19710323,  146,    0
   417,120091,19710324,  162,    0
   417,120091,19710325,  156,    0
   417,120091,19710326,  204,    0
   417,120091,19710327,  196,    0
   417,120091,19710328,  168,    0
   417,120091,19710329,  166,    0
   417,120091,19710330,   84,    0
   417,120091,19710331,   74,    0
   417,120091,19710401,  126,    0
   417,120091,19710402,   86,    0
   417,120091,19710403,  116,    0
   417,120091,19710404,  118,    0
   417,120091,19710405,  144,    0
   417,120091,19710406,  174,    0
   417,120091,19710407,  126,    0
   417,120091,19710408,  116,    0
   417,120091,19710409,  124,    0
   417,120091,19710410,  170,    0
   417,120091,19710411,  186,    0
   417,120091,19710412,  138,    0
   417,120091,19710413,  152,    0
   417,120091,19710414,  188,    0
   417,120091,19710415,  236,    0
   417,120091,19710416,  214,    0
   417,120091,19710417,  208,    0
   417,120091,19710418,  222,    0
   417,120091,19710419,  210,    0
   417,120091,19710420,  172,    0
   417,120091,19710421,  166,    0
   417,120091,19710422,  130,    0
   417,120091,19710423,  146,    0
   417,120091,19710424,  160,    0
   417,120091,19710425,  182,    0
   417,120091,19710426,  186,    0
   417,120091,19710427,  194,    0
   417,120091,19710428,  162,    0
   417,120091,19710429,  172,    0
   417,120091,19710430,  166,    0
   417,120091,19710501,  164,    0
   417,120091,19710502,  160,    0
   417,120091,19710503,  172,    0
   417,120091,19710504,  190,    0
   417,120091,19710505,  192,    0
   417,120091,19710506,  212,    0
   417,120091,19710507,  128,    0
   417,120091,19710508,  112,    0
   417,120091,19710509,  172,    0
   417,120091,19710510,  210,    0
   417,120091,19710511,  238,    0
   417,120091,19710512,  230,    0
   417,120091,19710513,  226,    0
   417,120091,19710514,  188,    0
   417,120091,19710515,  140,    0
   417,120091,19710516,  196,    0
   417,120091,19710517,  166,    0
   417,120091,19710518,  160,    0
   417,120091,19710519,  144,    0
   417,120091,19710520,  176,    0
   417,120091,19710521,  178,    0
   417,120091,19710522,  174,    0
   417,120091,19710523,  154,    0
   417,120091,19710524,  130,    0
   417,120091,19710525,  146,    0
   417,120091,19710526,  136,    0
   417,120091,19710527,  162,    0
   417,120091,19710528,  186,    0
   417,120091,19710529,  216,    0
   417,120091,19710530,  246,    0
   417,120091,19710531,  260,    0
   417,120091,19710601,  256,    0
   417,120091,19710602,  248,    0
   417,120091,19710603,  160,    0
   417,120091,19710604,  174,    0
   417,120091,19710605,  170,    0
   417,120091,19710606,  148,    0
   417,120091,19710607,  216,    0
   417,120091,19710608,  234,    0
   417,120091,19710609,  194,    0
   417,120091,19710610,  182,    0
   417,120091,19710611,  186,    0
   417,120091,19710612,  236,    0
   417,120091,19710613,  256,    0
   417,120091,19710614,  218,    0
   417,120091,19710615,  228,    0
   417,120091,19710616,  234,    0
   417,120091,19710617,  252,    0
   417,120091,19710618,  266,    0
   417,120091,19710619,  278,    0
   417,120091,19710620,  324,    0
   417,120091,19710621,  340,    0
   417,120091,19710622,  340,    0
   417,120091,19710623,  320,    0
   417,120091,19710624,  312,    0
   417,120091,19710625,  238,    0
   417,120091,19710626,  296,    0
   417,120091,19710627,  332,    0
   417,120091,19710628,  352,    0
   417,120091,19710629,  356,    0
   417,120091,19710630,  350,    0
   417,120091,19710701,  332,    0
   417,120091,19710702,  300,    0
   417,120091,19710703,  308,    0
   417,120091,19710704,  280,    0
   417,120091,19710705,  310,    0
   417,120091,19710706,  306,    0
   417,120091,19710707,  306,    0
   417,120091,19710708,  314,    0
   417,120091,19710709,  304,    0
   417,120091,19710710,  328,    0
   417,120091,19710711,  324,    0
   417,120091,19710712,  326,    0
   417,120091,19710713,  316,    0
   417,120091,19710714,  318,    0
   417,120091,19710715,  314,    0
   417,120091,19710716,  292,    0
   417,120091,19710717,  278,    0
   417,120091,19710718,  302,    0
   417,120091,19710719,  316,    0
   417,120091,19710720,  328,    0
   417,120091,19710721,  322,    0
   417,120091,19710722,  326,    0
   417,120091,19710723,  274,    0
   417,120091,19710724,  310,    0
   417,120091,19710725,  330,    0
   417,120091,19710726,  346,    0
   417,120091,19710727,  352,    0
   417,120091,19710728,  356,    0
   417,120091,19710729,  360,    0
   417,120091,19710730,  376,    0
   417,120091,19710731,  384,    0
   417,120091,19710801,  360,    0
   417,120091,19710802,  342,    0
   417,120091,19710803,  324,    0
   417,120091,19710804,  328,    0
   417,120091,19710805,  320,    0
   417,120091,19710806,  278,    0
   417,120091,19710807,  302,    0
   417,120091,19710808,  342,    0
   417,120091,19710809,  316,    0
   417,120091,19710810,  320,    0
   417,120091,19710811,  346,    0
   417,120091,19710812,  364,    0
   417,120091,19710813,  382,    0
   417,120091,19710814,  376,    0
   417,120091,19710815,  370,    0
   417,120091,19710816,  394,    0
   417,120091,19710817,  340,    0
   417,120091,19710818,  306,    0
   417,120091,19710819,  314,    0
   417,120091,19710820,  308,    0
   417,120091,19710821,  332,    0
   417,120091,19710822,  326,    0
   417,120091,19710823,  334,    0
   417,120091,19710824,  306,    0
   417,120091,19710825,  316,    0
   417,120091,19710826,  306,    0
   417,120091,19710827,  334,    0
   417,120091,19710828,  322,    0
   417,120091,19710829,  332,    0
   417,120091,19710830,  314,    0
   417,120091,19710831,  324,    0
   417,120091,19710901,  326,    0
   417,120091,19710902,  338,    0
   417,120091,19710903,  350,    0
   417,120091,19710904,  322,    0
   417,120091,19710905,  316,    0
   417,120091,19710906,  318,    0
   417,120091,19710907,  300,    0
   417,120091,19710908,  290,    0
   417,120091,19710909,  266,    0
   417,120091,19710910,  282,    0
   417,120091,19710911,  286,    0
   417,120091,19710912,  290,    0
   417,120091,19710913,  296,    0
   417,120091,19710914,  290,    0
   417,120091,19710915,  264,    0
   417,120091,19710916,  256,    0
   417,120091,19710917,  262,    0
   417,120091,19710918,  256,    0
   417,120091,19710919,  266,    0
   417,120091,19710920,  248,    0
   417,120091,19710921,  266,    0
   417,120091,19710922,  324,    0
   417,120091,19710923,  274,    0
   417,120091,19710924,  256,    0
   417,120091,19710925,  274,    0
   417,120091,19710926,  270,    0
   417,120091,19710927,  268,    0
   417,120091,19710928,  272,    0
   417,120091,19710929,  296,    0
   417,120091,19710930,  300,    0
   417,120091,19711001,  286,    0
   417,120091,19711002,  268,    0
   417,120091,19711003,  262,    0
   417,120091,19711004,  276,    0
   417,120091,19711005,  250,    0
   417,120091,19711006,  228,    0
   417,120091,19711007,  250,    0
   417,120091,19711008,  290,    0
   417,120091,19711009,  258,    0
   417,120091,19711010,  256,    0
   417,120091,19711011,  254,    0
   417,120091,19711012,  286,    0
   417,120091,19711013,  296,    0
   417,120091,19711014,  276,    0
   417,120091,19711015,  254,    0
   417,120091,19711016,  246,    0
   417,120091,19711017,  240,    0
   417,120091,19711018,  260,    0
   417,120091,19711019,  252,    0
   417,120091,19711020,  250,    0
   417,120091,19711021,  236,    0
   417,120091,19711022,  244,    0
   417,120091,19711023,  220,    0
   417,120091,19711024,  242,    0
   417,120091,19711025,  260,    0
   417,120091,19711026,  246,    0
   417,120091,19711027,  220,    0
   417,120091,19711028,  220,    0
   417,120091,19711029,  220,    0
   417,120091,19711030,  220,    0
   417,120091,19711031,  210,    0
   417,120091,19711101,  196,    0
   417,120091,19711102,  210,    0
   417,120091,19711103,  208,    0
   417,120091,19711104,  210,    0
   417,120091,19711105,  210,    0
   417,120091,19711106,  116,    0
   417,120091,19711107,   80,    0
   417,120091,19711108,  100,    0
   417,120091,19711109,   88,    0
   417,120091,19711110,   70,    0
   417,120091,19711111,   68,    0
   417,120091,19711112,   94,    0
   417,120091,19711113,  108,    0
   417,120091,19711114,  118,    0
   417,120091,19711115,  134,    0
   417,120091,19711116,  168,    0
   417,120091,19711117,  154,    0
   417,120091,19711118,  156,    0
   417,120091,19711119,  158,    0
   417,120091,19711120,  170,    0
   417,120091,19711121,  170,    0
   417,120091,19711122,   90,    0
   417,120091,19711123,  128,    0
   417,120091,19711124,   70,    0
   417,120091,19711125,   54,    0
   417,120091,19711126,   74,    0
   417,120091,19711127,  102,    0
   417,120091,19711128,   72,    0
   417,120091,19711129,   90,    0
   417,120091,19711130,   98,    0
   417,120091,19711201,  102,    0
   417,120091,19711202,   98,    0
   417,120091,19711203,  100,    0
   417,120091,19711204,   74,    0
   417,120091,19711205,  112,    0
   417,120091,19711206,   86,    0
   417,120091,19711207,  118,    0
   417,120091,19711208,   92,    0
   417,120091,19711209,  130,    0
   417,120091,19711210,  130,    0
   417,120091,19711211,  136,    0
   417,120091,19711212,  140,    0
   417,120091,19711213,  130,    0
   417,120091,19711214,  140,    0
   417,120091,19711215,  120,    0
   417,120091,19711216,  152,    0
   417,120091,19711217,  148,    0
   417,120091,19711218,  140,    0
   417,120091,19711219,  132,    0
   417,120091,19711220,  150,    0
   417,120091,19711221,  156,    0
   417,120091,19711222,  134,    0
   417,120091,19711223,  126,    0
   417,120091,19711224,  124,    0
   417,120091,19711225,  106,    0
   417,120091,19711226,  120,    0
   417,120091,19711227,  104,    0
   417,120091,19711228,   94,    0
   417,120091,19711229,   94,    0
   417,120091,19711230,   68,    0
   417,120091,19711231,   70,    0
   417,120091,19720101,  110,    0
   417,120091,19720102,  112,    0
   417,120091,19720103,  114,    0
   417,120091,19720104,  128,    0
   417,120091,19720105,   94,    0
   417,120091,19720106,  124,    0
   417,120091,19720107,  106,    0
   417,120091,19720108,  108,    0
   417,120091,19720109,  110,    0
   417,120091,19720110,  120,    0
   417,120091,19720111,  156,    0
   417,120091,19720112,   80,    0
   417,120091,19720113,   86,    0
   417,120091,19720114,  112,    0
   417,120091,19720115,  136,    0
   417,120091,19720116,   84,    0
   417,120091,19720117,   38,    0
   417,120091,19720118,   78,    0
   417,120091,19720119,   92,    0
   417,120091,19720120,   94,    0
   417,120091,19720121,   80,    0
   417,120091,19720122,   74,    0
   417,120091,19720123,   76,    0
   417,120091,19720124,   76,    0
   417,120091,19720125,   82,    0
   417,120091,19720126,   98,    0
   417,120091,19720127,  110,    0
   417,120091,19720128,  104,    0
   417,120091,19720129,   96,    0
   417,120091,19720130,   78,    0
   417,120091,19720131,  110,    0
   417,120091,19720201,  102,    0
   417,120091,19720202,  106,    0
   417,120091,19720203,  120,    0
   417,120091,19720204,  124,    0
   417,120091,19720205,  156,    0
   417,120091,19720206,  166,    0
   417,120091,19720207,  102,    0
   417,120091,19720208,  104,    0
   417,120091,19720209,   86,    0
   417,120091,19720210,   80,    0
   417,120091,19720211,  100,    0
   417,120091,19720212,  116,    0
   417,120091,19720213,  104,    0
   417,120091,19720214,  152,    0
   417,120091,19720215,  150,    0
   417,120091,19720216,  152,    0
   417,120091,19720217,   74,    0
   417,120091,19720218,   66,    0
   417,120091,19720219,   70,    0
   417,120091,19720220,   92,    0
   417,120091,19720221,  126,    0
   417,120091,19720222,  122,    0
   417,120091,19720223,  146,    0
   417,120091,19720224,  126,    0
   417,120091,19720225,  128,    0
   417,120091,19720226,  106,    0
   417,120091,19720227,   84,    0
   417,120091,19720228,  124,    0
   417,120091,19720229,  126,    0
   417,120091,19720301,  108,    0
   417,120091,19720302,  114,    0
   417,120091,19720303,  120,    0
   417,120091,19720304,   94,    0
   417,120091,19720305,  112,    0
   417,120091,19720306,  120,    0
   417,120091,19720307,  102,    0
   417,120091,19720308,   84,    0
   417,120091,19720309,  106,    0
   417,120091,19720310,   94,    0
   417,120091,19720311,   64,    0
   417,120091,19720312,  116,    0
   417,120091,19720313,  152,    0
   417,120091,19720314,  114,    0
   417,120091,19720315,  118,    0
   417,120091,19720316,   90,    0
   417,120091,19720317,  152,    0
   417,120091,19720318,  142,    0
   417,120091,19720319,  118,    0
   417,120091,19720320,  136,    0
   417,120091,19720321,  162,    0
   417,120091,19720322,  184,    0
   417,120091,19720323,  154,    0
   417,120091,19720324,  136,    0
   417,120091,19720325,  176,    0
   417,120091,19720326,  172,    0
   417,120091,19720327,  198,    0
   417,120091,19720328,  212,    0
   417,120091,19720329,  182,    0
   417,120091,19720330,  186,    0
   417,120091,19720331,  186,    0
   417,120091,19720401,  190,    0
   417,120091,19720402,  200,    0
   417,120091,19720403,  216,    0
   417,120091,19720404,  226,    0
   417,120091,19720405,  182,    0
   417,120091,19720406,  216,    0
   417,120091,19720407,  248,    0
   417,120091,19720408,  196,    0
   417,120091,19720409,  146,    0
   417,120091,19720410,  152,    0
   417,120091,19720411,  178,    0
   417,120091,19720412,  204,    0
   417,120091,19720413,  242,    0
   417,120091,19720414,  236,    0
   417,120091,19720415,  230,    0
   417,120091,19720416,  226,    0
   417,120091,19720417,  194,    0
   417,120091,19720418,  184,    0
   417,120091,19720419,  186,    0
   417,120091,19720420,  184,    0
   417,120091,19720421,  174,    0
   417,120091,19720422,  134,    0
   417,120091,19720423,  164,    0
   417,120091,19720424,  174,    0
   417,120091,19720425,  162,    0
   417,120091,19720426,  134,    0
   417,120091,19720427,  182,    0
   417,120091,19720428,  234,    0
   417,120091,19720429,  224,    0
   417,120091,19720430,  130,    0
   417,120091,19720501,  132,    0
   417,120091,19720502,  104,    0
   417,120091,19720503,   86,    0
   417,120091,19720504,  182,    0
   417,120091,19720505,  152,    0
   417,120091,19720506,  180,    0
   417,120091,19720507,  184,    0
   417,120091,19720508,  208,    0
   417,120091,19720509,  236,    0
   417,120091,19720510,  262,    0
   417,120091,19720511,  260,    0
   417,120091,19720512,  248,    0
   417,120091,19720513,  176,    0
   417,120091,19720514,  138,    0
   417,120091,19720515,  162,    0
   417,120091,19720516,  152,    0
   417,120091,19720517,  122,    0
   417,120091,19720518,  176,    0
   417,120091,19720519,  176,    0
   417,120091,19720520,  216,    0
   417,120091,19720521,  238,    0
   417,120091,19720522,  220,    0
   417,120091,19720523,  212,    0
   417,120091,19720524,  254,    0
   417,120091,19720525,  276,    0
   417,120091,19720526,  300,    0
   417,120091,19720527,  322,    0
   417,120091,19720528,  306,    0
   417,120091,19720529,  314,    0
   417,120091,19720530,  310,    0
   417,120091,19720531,  310,    0
   417,120091,19720601,  296,    0
   417,120091,19720602,  304,    0
   417,120091,19720603,  294,    0
   417,120091,19720604,  286,    0
   417,120091,19720605,  250,    0
   417,120091,19720606,  256,    0
   417,120091,19720607,  280,    0
   417,120091,19720608,  268,    0
   417,120091,19720609,  286,    0
   417,120091,19720610,  272,    0
   417,120091,19720611,  228,    0
   417,120091,19720612,  242,    0
   417,120091,19720613,  180,    0
   417,120091,19720614,  176,    0
   417,120091,19720615,  230,    0
   417,120091,19720616,  266,    0
   417,120091,19720617,  280,    0
   417,120091,19720618,  276,    0
   417,120091,19720619,  254,    0
   417,120091,19720620,  210,    0
   417,120091,19720621,  256,    0
   417,120091,19720622,  302,    0
   417,120091,19720623,  316,    0
   417,120091,19720624,  334,    0
   417,120091,19720625,  334,    0
   417,120091,19720626,  310,    0
   417,120091,19720627,  296,    0
   417,120091,19720628,  312,    0
   417,120091,19720629,  300,    0
   417,120091,19720630,  316,    0
   417,120091,19720701,  322,    0
   417,120091,19720702,  326,    0
   417,120091,19720703,  340,    0
   417,120091,19720704,  345,    0
   417,120091,19720705,  284,    0
   417,120091,19720706,  288,    0
   417,120091,19720707,  286,    0
   417,120091,19720708,  280,    0
   417,120091,19720709,  294,    0
   417,120091,19720710,  340,    0
   417,120091,19720711,  340,    0
   417,120091,19720712,  326,    0
   417,120091,19720713,  330,    0
   417,120091,19720714,  346,    0
   417,120091,19720715,  324,    0
   417,120091,19720716,  320,    0
   417,120091,19720717,  320,    0
   417,120091,19720718,  316,    0
   417,120091,19720719,  310,    0
   417,120091,19720720,  320,    0
   417,120091,19720721,  334,    0
   417,120091,19720722,  346,    0
   417,120091,19720723,  364,    0
   417,120091,19720724,  356,    0
   417,120091,19720725,  344,    0
   417,120091,19720726,  346,    0
   417,120091,19720727,  334,    0
   417,120091,19720728,  310,    0
   417,120091,19720729,  292,    0
   417,120091,19720730,  316,    0
   417,120091,19720731,  336,    0
   417,120091,19720801,  340,    0
   417,120091,19720802,  314,    0
   417,120091,19720803,  316,    0
   417,120091,19720804,  318,    0
   417,120091,19720805,  334,    0
   417,120091,19720806,  304,    0
   417,120091,19720807,  292,    0
   417,120091,19720808,  320,    0
   417,120091,19720809,  354,    0
   417,120091,19720810,  332,    0
   417,120091,19720811,  330,    0
   417,120091,19720812,  330,    0
   417,120091,19720813,  296,    0
   417,120091,19720814,  304,    0
   417,120091,19720815,  314,    0
   417,120091,19720816,  310,    0
   417,120091,19720817,  310,    0
   417,120091,19720818,  336,    0
   417,120091,19720819,  342,    0
   417,120091,19720820,  312,    0
   417,120091,19720821,  312,    0
   417,120091,19720822,  308,    0
   417,120091,19720823,  336,    0
   417,120091,19720824,  336,    0
   417,120091,19720825,  310,    0
   417,120091,19720826,  310,    0
   417,120091,19720827,  284,    0
   417,120091,19720828,  278,    0
   417,120091,19720829,  288,    0
   417,120091,19720830,  292,    0
   417,120091,19720831,  286,    0
   417,120091,19720901,  286,    0
   417,120091,19720902,  300,    0
   417,120091,19720903,  246,    0
   417,120091,19720904,  214,    0
   417,120091,19720905,  216,    0
   417,120091,19720906,  170,    0
   417,120091,19720907,  190,    0
   417,120091,19720908,  240,    0
   417,120091,19720909,  272,    0
   417,120091,19720910,  264,    0
   417,120091,19720911,  300,    0
   417,120091,19720912,  268,    0
   417,120091,19720913,  290,    0
   417,120091,19720914,  272,    0
   417,120091,19720915,  226,    0
   417,120091,19720916,  220,    0
   417,120091,19720917,  246,    0
   417,120091,19720918,  242,    0
   417,120091,19720919,  246,    0
   417,120091,19720920,  236,    0
   417,120091,19720921,  190,    0
   417,120091,19720922,  224,    0
   417,120091,19720923,  230,    0
   417,120091,19720924,  256,    0
   417,120091,19720925,  226,    0
   417,120091,19720926,  244,    0
   417,120091,19720927,  186,    0
   417,120091,19720928,  220,    0
   417,120091,19720929,  246,    0
   417,120091,19720930,  234,    0
   417,120091,19721001,  222,    0
   417,120091,19721002,  230,    0
   417,120091,19721003,  250,    0
   417,120091,19721004,  240,    0
   417,120091,19721005,  250,    0
   417,120091,19721006,  186,    0
   417,120091,19721007,  214,    0
   417,120091,19721008,  220,    0
   417,120091,19721009,  234,    0
   417,120091,19721010,  196,    0
   417,120091,19721011,  148,    0
   417,120091,19721012,  142,    0
   417,120091,19721013,  154,    0
   417,120091,19721014,  156,    0
   417,120091,19721015,  204,    0
   417,120091,19721016,  230,    0
   417,120091,19721017,  150,    0
   417,120091,19721018,  194,    0
   417,120091,19721019,  178,    0
   417,120091,19721020,  158,    0
   417,120091,19721021,  180,    0
   417,120091,19721022,  200,    0
   417,120091,19721023,  192,    0
   417,120091,19721024,  194,    0
   417,120091,19721025,  184,    0
   417,120091,19721026,  200,    0
   417,120091,19721027,  186,    0
   417,120091,19721028,  148,    0
   417,120091,19721029,  190,    0
   417,120091,19721030,  216,    0
   417,120091,19721031,  165,    0
   417,120091,19721101,  146,    0
   417,120091,19721102,  144,    0
   417,120091,19721103,  122,    0
   417,120091,19721104,  170,    0
   417,120091,19721105,  175,    0
   417,120091,19721106,  180,    0
   417,120091,19721107,  170,    0
   417,120091,19721108,  158,    0
   417,120091,19721109,  166,    0
   417,120091,19721110,  166,    0
   417,120091,19721111,  174,    0
   417,120091,19721112,  186,    0
   417,120091,19721113,  170,    0
   417,120091,19721114,  164,    0
   417,120091,19721115,  144,    0
   417,120091,19721116,  200,    0
   417,120091,19721117,  180,    0
   417,120091,19721118,  148,    0
   417,120091,19721119,  140,    0
   417,120091,19721120,  140,    0
   417,120091,19721121,  182,    0
   417,120091,19721122,  166,    0
   417,120091,19721123,  210,    0
   417,120091,19721124,  186,    0
   417,120091,19721125,  174,    0
   417,120091,19721126,  144,    0
   417,120091,19721127,  140,    0
   417,120091,19721128,  165,    0
   417,120091,19721129,  140,    0
   417,120091,19721130,  112,    0
   417,120091,19721201,  120,    0
   417,120091,19721202,  132,    0
   417,120091,19721203,   96,    0
   417,120091,19721204,  106,    0
   417,120091,19721205,  124,    0
   417,120091,19721206,  110,    0
   417,120091,19721207,  110,    0
   417,120091,19721208,  120,    0
   417,120091,19721209,  128,    0
   417,120091,19721210,   90,    0
   417,120091,19721211,  126,    0
   417,120091,19721212,   70,    0
   417,120091,19721213,  120,    0
   417,120091,19721214,  126,    0
   417,120091,19721215,  136,    0
   417,120091,19721216,  154,    0
   417,120091,19721217,  164,    0
   417,120091,19721218,  162,    0
   417,120091,19721219,  154,    0
   417,120091,19721220,  148,    0
   417,120091,19721221,  126,    0
   417,120091,19721222,  116,    0
   417,120091,19721223,  126,    0
   417,120091,19721224,  104,    0
   417,120091,19721225,  126,    0
   417,120091,19721226,  140,    0
   417,120091,19721227,  128,    0
   417,120091,19721228,   90,    0
   417,120091,19721229,   56,    0
   417,120091,19721230,  104,    0
   417,120091,19721231,   95,    0
   417,120091,19730101,  104,    0
   417,120091,19730102,  108,    0
   417,120091,19730103,  126,    0
   417,120091,19730104,  118,    0
   417,120091,19730105,  106,    0
   417,120091,19730106,  114,    0
   417,120091,19730107,  120,    0
   417,120091,19730108,  100,    0
   417,120091,19730109,  114,    0
   417,120091,19730110,  110,    0
   417,120091,19730111,  120,    0
   417,120091,19730112,  146,    0
   417,120091,19730113,  114,    0
   417,120091,19730114,   90,    0
   417,120091,19730115,  120,    0
   417,120091,19730116,  108,    0
   417,120091,19730117,  102,    0
   417,120091,19730118,  108,    0
   417,120091,19730119,   86,    0
   417,120091,19730120,  120,    0
   417,120091,19730121,   94,    0
   417,120091,19730122,   98,    0
   417,120091,19730123,  106,    0
   417,120091,19730124,  130,    0
   417,120091,19730125,  152,    0
   417,120091,19730126,  138,    0
   417,120091,19730127,  138,    0
   417,120091,19730128,  134,    0
   417,120091,19730129,  154,    0
   417,120091,19730130,  148,    0
   417,120091,19730131,  124,    0
   417,120091,19730201,   55,    0
   417,120091,19730202,   92,    0
   417,120091,19730203,  106,    0
   417,120091,19730204,  114,    0
   417,120091,19730205,  145,    0
   417,120091,19730206,  156,    0
   417,120091,19730207,  174,    0
   417,120091,19730208,  146,    0
   417,120091,19730209,  136,    0
   417,120091,19730210,  118,    0
   417,120091,19730211,  116,    0
   417,120091,19730212,  126,    0
   417,120091,19730213,   80,    0
   417,120091,19730214,   60,    0
   417,120091,19730215,   54,    0
   417,120091,19730216,   36,    0
   417,120091,19730217,   86,    0
   417,120091,19730218,   90,    0
   417,120091,19730219,   86,    0
   417,120091,19730220,  104,    0
   417,120091,19730221,  126,    0
   417,120091,19730222,  150,    0
   417,120091,19730223,  165,    0
   417,120091,19730224,  170,    0
   417,120091,19730225,  106,    0
   417,120091,19730226,  154,    0
   417,120091,19730227,  175,    0
   417,120091,19730228,  156,    0
   417,120091,19730301,  162,    0
   417,120091,19730302,  180,    0
   417,120091,19730303,  194,    0
   417,120091,19730304,  166,    0
   417,120091,19730305,  200,    0
   417,120091,19730306,  196,    0
   417,120091,19730307,  190,    0
   417,120091,19730308,  160,    0
   417,120091,19730309,  158,    0
   417,120091,19730310,  144,    0
   417,120091,19730311,  120,    0
   417,120091,19730312,   92,    0
   417,120091,19730313,  110,    0
   417,120091,19730314,  136,    0
   417,120091,19730315,  130,    0
   417,120091,19730316,  112,    0
   417,120091,19730317,  120,    0
   417,120091,19730318,  136,    0
   417,120091,19730319,  176,    0
   417,120091,19730320,  166,    0
   417,120091,19730321,  130,    0
   417,120091,19730322,  142,    0
   417,120091,19730323,  166,    0
   417,120091,19730324,  190,    0
   417,120091,19730325,  120,    0
   417,120091,19730326,  126,    0
   417,120091,19730327,  130,    0
   417,120091,19730328,  144,    0
   417,120091,19730329,  146,    0
   417,120091,19730330,  174,    0
   417,120091,19730331,  156,    0
   417,120091,19730401,  170,    0
   417,120091,19730402,  200,    0
   417,120091,19730403,  234,    0
   417,120091,19730404,  226,    0
   417,120091,19730405,  216,    0
   417,120091,19730406,  250,    0
   417,120091,19730407,  260,    0
   417,120091,19730408,  190,    0
   417,120091,19730409,  108,    0
   417,120091,19730410,  126,    0
   417,120091,19730411,  154,    0
   417,120091,19730412,  200,    0
   417,120091,19730413,  214,    0
   417,120091,19730414,  200,    0
   417,120091,19730415,  174,    0
   417,120091,19730416,  176,    0
   417,120091,19730417,  164,    0
   417,120091,19730418,  180,    0
   417,120091,19730419,  210,    0
   417,120091,19730420,  216,    0
   417,120091,19730421,  210,    0
   417,120091,19730422,  160,    0
   417,120091,19730423,  162,    0
   417,120091,19730424,  156,    0
   417,120091,19730425,  206,    0
   417,120091,19730426,  250,    0
   417,120091,19730427,  238,    0
   417,120091,19730428,  196,    0
   417,120091,19730429,  250,    0
   417,120091,19730430,  266,    0
   417,120091,19730501,  262,    0
   417,120091,19730502,  250,    0
   417,120091,19730503,  216,    0
   417,120091,19730504,  246,    0
   417,120091,19730505,  198,    0
   417,120091,19730506,  216,    0
   417,120091,19730507,  246,    0
   417,120091,19730508,  238,    0
   417,120091,19730509,  226,    0
   417,120091,19730510,  232,    0
   417,120091,19730511,  268,    0
   417,120091,19730512,  258,    0
   417,120091,19730513,  266,    0
   417,120091,19730514,  290,    0
   417,120091,19730515,  294,    0
   417,120091,19730516,  164,    0
   417,120091,19730517,  186,    0
   417,120091,19730518,  146,    0
   417,120091,19730519,  178,    0
